name,binding_strength,binding,expression,pae_interaction,design_models,match_id,complex_id,plddt,gpde,ptm,iptm,chain_gpde,chain_pair_gpde,chain_ptm,chain_iptm,chain_pair_iptm,chain_pair_iptm_global,chain_plddt,chain_pair_plddt,has_clash,disorder,ranking_score,num_recycles,chain_A_plddt,chain_B_plddt
joaosartori2.c1,weak,true,medium,9.063599866733298,"[""ESM2/3""]",joaosartori2.c1,joaosartori2.c1,34.83540344238281,4.623803615570068,0.2095006108283996,0.1102349013090133,"[2.600322723388672, 4.443843364715576]","[[0.0, 15.693473815917969], [15.693473815917969, 0.0]]","[0.2389347106218338, 0.2117478847503662]","[0.11023490130901337, 0.11023490130901337]","[[0.0, 0.11023490130901337], [0.11023490130901337, 0.0]]","[[0.0, 0.11023490130901337], [0.11023490130901337, 0.0]]","[0.3583545684814453, 0.3473629653453827]","[[0.0, 0.3483540415763855], [0.3483540415763855, 0.0]]",False,0.0,0.1300880461931228,10.0,0.3583545684814453,0.3473629653453827
julian.faust.pimurutamab_mpnn_18_scfv,weak,true,high,15.13038791354097,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",julian.faust.pimurutamab_mpnn_18_scfv,julian.faust.pimurutamab_mpnn_18_scfv,43.03497695922852,4.195486545562744,0.3257398307323456,0.1290379762649536,"[1.079337477684021, 4.75343656539917]","[[0.0, 15.20943832397461], [15.20943832397461, 0.0]]","[0.7559584379196167, 0.19649748504161835]","[0.1290379762649536, 0.1290379762649536]","[[0.0, 0.1290379762649536], [0.1290379762649536, 0.0]]","[[0.0, 0.1290379762649536], [0.1290379762649536, 0.0]]","[0.7202714681625366, 0.32016369700431824]","[[0.0, 0.43034976720809937], [0.43034976720809937, 0.0]]",False,0.0,0.1683783531188964,10.0,0.7202714681625366,0.32016369700431824
a.tucs.andrejs_tucs_seq1,weak,true,high,8.33658118340357,"[""ProteinMPNN/LigandMPNN""]",a.tucs.andrejs_tucs_seq1,a.tucs.andrejs_tucs_seq1,34.8579216003418,4.559219837188721,0.2130242884159088,0.1192407384514808,"[2.779045820236206, 4.4193315505981445]","[[0.0, 14.912631034851074], [14.912631034851074, 0.0]]","[0.18664366006851196, 0.2145867794752121]","[0.11924073845148087, 0.11924073845148087]","[[0.0, 0.11924073845148087], [0.11924073845148087, 0.0]]","[[0.0, 0.11924073845148087], [0.11924073845148087, 0.0]]","[0.34759464859962463, 0.3486565947532654]","[[0.0, 0.3485792279243469], [0.3485792279243469, 0.0]]",False,0.0,0.1379974484443664,10.0,0.34759464859962463,0.3486565947532654
aureliabustos.wwt_noised_i_scaffold_shorted_var6640,weak,true,high,7.57432746045278,"[""ProteinMPNN/LigandMPNN""]",aureliabustos.wwt_noised_i_scaffold_shorted_var6640,aureliabustos.wwt_noised_i_scaffold_shorted_var6640,32.27330017089844,4.890727043151856,0.1968658119440078,0.1107808873057365,"[2.2144935131073, 4.798482418060303]","[[0.0, 16.51444435119629], [16.51444435119629, 0.0]]","[0.23746000230312347, 0.1972716599702835]","[0.11078088730573654, 0.11078088730573654]","[[0.0, 0.11078088730573654], [0.11078088730573654, 0.0]]","[[0.0, 0.11078088730573654], [0.11078088730573654, 0.0]]","[0.3934442102909088, 0.31685155630111694]","[[0.0, 0.3227330148220062], [0.3227330148220062, 0.0]]",False,0.0,0.127997875213623,10.0,0.3934442102909088,0.31685155630111694
kerrding.seq5,weak,true,high,8.781259836538753,"[""Custom PLM""]",kerrding.seq5,kerrding.seq5,34.95204162597656,4.426386833190918,0.2176204025745391,0.1450352221727371,"[1.9560410976409912, 4.30295991897583]","[[0.0, 14.43968391418457], [14.43968391418457, 0.0]]","[0.3235456347465515, 0.22103655338287354]","[0.14503522217273712, 0.14503522217273712]","[[0.0, 0.14503522217273712], [0.14503522217273712, 0.0]]","[[0.0, 0.14503522217273712], [0.14503522217273712, 0.0]]","[0.3791534900665283, 0.3468756079673767]","[[0.0, 0.34952041506767273], [0.34952041506767273, 0.0]]",False,0.0,0.1595522612333297,10.0,0.3791534900665283,0.3468756079673767
deepsatflow.6aru_final_chain_a_domain_3_l142_s806907_mpnn1,weak,true,high,16.442775849946702,"[""BindCraft""]",deepsatflow.6aru_final_chain_a_domain_3_l142_s806907_mpnn1,deepsatflow.6aru_final_chain_a_domain_3_l142_s806907_mpnn1,41.69709396362305,4.225094318389893,0.2730204463005066,0.1167704239487648,"[0.3990117907524109, 4.85605001449585]","[[0.0, 17.13439178466797], [17.13439178466797, 0.0]]","[0.9002103805541992, 0.19491098821163177]","[0.1167704239487648, 0.1167704239487648]","[[0.0, 0.1167704239487648], [0.1167704239487648, 0.0]]","[[0.0, 0.1167704239487648], [0.1167704239487648, 0.0]]","[0.8001644015312195, 0.3215137720108032]","[[0.0, 0.4169709384441376], [0.4169709384441376, 0.0]]",False,0.0,0.1480204313993454,10.0,0.8001644015312195,0.3215137720108032
a.tucs.andrejs_tucs_seq7,weak,true,high,8.458012299996573,"[""ProteinMPNN/LigandMPNN""]",a.tucs.andrejs_tucs_seq7,a.tucs.andrejs_tucs_seq7,33.19025421142578,4.745143890380859,0.1957208663225174,0.1236270144581794,"[1.858744502067566, 4.641280174255371]","[[0.0, 14.879972457885742], [14.879972457885742, 0.0]]","[0.2780425250530243, 0.1967262327671051]","[0.12362701445817947, 0.12362701445817947]","[[0.0, 0.12362701445817947], [0.12362701445817947, 0.0]]","[[0.0, 0.12362701445817947], [0.12362701445817947, 0.0]]","[0.3876492977142334, 0.3275226652622223]","[[0.0, 0.33190253376960754], [0.33190253376960754, 0.0]]",False,0.0,0.1380457878112793,10.0,0.3876492977142334,0.3275226652622223
s1995825.cotimed_egf_netsolp_usability_5,weak,true,high,8.236538698735737,"[""TIMED""]",s1995825.cotimed_egf_netsolp_usability_5,s1995825.cotimed_egf_netsolp_usability_5,33.14175796508789,4.791931629180908,0.1913644969463348,0.1078487932682037,"[2.648219108581543, 4.6425628662109375]","[[0.0, 15.281672477722168], [15.281672477722168, 0.0]]","[0.16030043363571167, 0.19253569841384888]","[0.10784879326820374, 0.10784879326820374]","[[0.0, 0.10784879326820374], [0.10784879326820374, 0.0]]","[[0.0, 0.10784879326820374], [0.10784879326820374, 0.0]]","[0.33785197138786316, 0.33092010021209717]","[[0.0, 0.33141759037971497], [0.33141759037971497, 0.0]]",False,0.0,0.1245519369840622,10.0,0.33785197138786316,0.33092010021209717
kerrding.seq6,weak,true,high,8.48117840974691,"[""Custom PLM""]",kerrding.seq6,kerrding.seq6,34.4036865234375,4.521208763122559,0.2156322300434112,0.1355074346065521,"[2.394331455230713, 4.376498222351074]","[[0.0, 14.651568412780762], [14.651568412780762, 0.0]]","[0.2147017866373062, 0.21736611425876617]","[0.13550743460655212, 0.13550743460655212]","[[0.0, 0.13550743460655212], [0.13550743460655212, 0.0]]","[[0.0, 0.13550743460655212], [0.13550743460655212, 0.0]]","[0.3472844660282135, 0.3437422215938568]","[[0.0, 0.34403684735298157], [0.34403684735298157, 0.0]]",False,0.0,0.1515323966741562,10.0,0.3472844660282135,0.3437422215938568
briannaughton.2_plus_2,weak,true,high,23.90814956069724,,briannaughton.2_plus_2,briannaughton.2_plus_2,42.79030990600586,4.327003479003906,0.2305613905191421,0.1504711061716079,"[1.0011900663375854, 4.760180473327637]","[[0.0, 16.437698364257812], [16.437698364257812, 0.0]]","[0.4101743996143341, 0.1876671016216278]","[0.15047110617160797, 0.15047110617160797]","[[0.0, 0.15047110617160797], [0.15047110617160797, 0.0]]","[[0.0, 0.15047110617160797], [0.15047110617160797, 0.0]]","[0.7165166139602661, 0.3256518244743347]","[[0.0, 0.42790311574935913], [0.42790311574935913, 0.0]]",False,0.0,0.1664891690015792,10.0,0.7165166139602661,0.3256518244743347
jvogt4.vogt_scfv_2279,weak,true,medium,21.73219439899226,"[""Custom PLM""]",jvogt4.vogt_scfv_2279,jvogt4.vogt_scfv_2279,37.571571350097656,4.873703956604004,0.2133917808532714,0.175241619348526,"[3.643585443496704, 4.557626247406006]","[[0.0, 15.863625526428223], [15.863625526428223, 0.0]]","[0.3564281463623047, 0.2060355693101883]","[0.175241619348526, 0.175241619348526]","[[0.0, 0.175241619348526], [0.175241619348526, 0.0]]","[[0.0, 0.175241619348526], [0.175241619348526, 0.0]]","[0.4916849732398987, 0.331543892621994]","[[0.0, 0.3757157325744629], [0.3757157325744629, 0.0]]",False,0.0,0.1828716546297073,10.0,0.4916849732398987,0.331543892621994
gitter.yolo48,weak,true,high,14.063644914756026,"[""BindCraft""]",gitter.yolo48,gitter.yolo48,34.623592376708984,4.508437156677246,0.2047856897115707,0.1286631971597671,"[0.9182774424552917, 4.640744686126709]","[[0.0, 13.934954643249512], [13.934954643249512, 0.0]]","[0.53205806016922, 0.20685847103595734]","[0.12866319715976715, 0.12866319715976715]","[[0.0, 0.12866319715976715], [0.12866319715976715, 0.0]]","[[0.0, 0.12866319715976715], [0.12866319715976715, 0.0]]","[0.5798205733299255, 0.3203962743282318]","[[0.0, 0.3462359309196472], [0.3462359309196472, 0.0]]",False,0.0,0.1438876986503601,10.0,0.5798205733299255,0.3203962743282318
alejandro.corrochano-navarro.eng_scfv_binder_2,weak,true,high,16.359907056614617,"[""Custom ensemble/diffusion""]",alejandro.corrochanonavarro.eng_scfv_binder_2,alejandro.corrochano-navarro.eng_scfv_binder_2,42.20729064941406,4.2495436668396,0.2328026592731475,0.2219358831644058,"[1.2964905500411987, 4.597443103790283]","[[0.0, 15.451096534729004], [15.451096534729004, 0.0]]","[0.4497219920158386, 0.20070722699165344]","[0.22193588316440582, 0.22193588316440582]","[[0.0, 0.22193588316440582], [0.22193588316440582, 0.0]]","[[0.0, 0.22193588316440582], [0.22193588316440582, 0.0]]","[0.6384782195091248, 0.3391922414302826]","[[0.0, 0.4220728874206543], [0.4220728874206543, 0.0]]",False,0.0,0.2241092324256897,10.0,0.6384782195091248,0.3391922414302826
"colby.tupegfr_012___anti-egfr,_fv-like_protein,_diffused_with_evodiff",weak,true,low,25.520563413848635,"[""Custom ensemble/diffusion""]",colby.tupegfr_012_antiegfr_fvlike_protein_diffused_with_evodiff,colby.tupegfr_012___anti-egfr_fv-like_protein_diffused_with_evodiff,31.93239021301269,5.4049973487854,0.1988391876220703,0.1169051900506019,"[5.106990337371826, 4.705422401428223]","[[0.0, 15.723204612731934], [15.723204612731934, 0.0]]","[0.15888021886348724, 0.20231178402900696]","[0.11690519005060196, 0.11690519005060196]","[[0.0, 0.11690519005060196], [0.11690519005060196, 0.0]]","[[0.0, 0.11690519005060196], [0.11690519005060196, 0.0]]","[0.2908567190170288, 0.3304889500141144]","[[0.0, 0.31932389736175537], [0.31932389736175537, 0.0]]",False,0.0,0.1332919895648956,10.0,0.2908567190170288,0.3304889500141144
paulafcfranklin.synth_rosetta_1,weak,true,high,8.007924072554918,"[""Rosetta"",""ESM2/3""]",paulafcfranklin.synth_rosetta_1,paulafcfranklin.synth_rosetta_1,34.716529846191406,4.6709184646606445,0.2092609405517578,0.1123959496617317,"[2.678865432739258, 4.434887886047363]","[[0.0, 16.35103988647461], [16.35103988647461, 0.0]]","[0.20579862594604492, 0.21134209632873535]","[0.11239594966173172, 0.11239594966173172]","[[0.0, 0.11239594966173172], [0.11239594966173172, 0.0]]","[[0.0, 0.11239594966173172], [0.11239594966173172, 0.0]]","[0.3386722207069397, 0.347893089056015]","[[0.0, 0.3471653163433075], [0.3471653163433075, 0.0]]",False,0.0,0.1317689418792724,10.0,0.3386722207069397,0.347893089056015
biolucasmachado.engineered_binder_1,weak,true,high,9.067320922871897,"[""ProteinMPNN/LigandMPNN"",""Rosetta"",""ESM2/3""]",biolucasmachado.engineered_binder_1,biolucasmachado.engineered_binder_1,36.47369766235352,4.405092716217041,0.2132909446954727,0.1127767115831375,"[1.6699389219284058, 4.336050987243652]","[[0.0, 16.060678482055664], [16.060678482055664, 0.0]]","[0.4823721647262573, 0.21582254767417908]","[0.11277671158313751, 0.11277671158313751]","[[0.0, 0.11277671158313751], [0.11277671158313751, 0.0]]","[[0.0, 0.11277671158313751], [0.11277671158313751, 0.0]]","[0.5065771341323853, 0.35145339369773865]","[[0.0, 0.36473697423934937], [0.36473697423934937, 0.0]]",False,0.0,0.1328795552253723,10.0,0.5065771341323853,0.35145339369773865
mosquitolkfo.nab_design_3,weak,true,medium,26.84378383861437,"[""AlphaFold2""]",mosquitolkfo.nab_design_3,mosquitolkfo.nab_design_3,33.03992462158203,4.770176887512207,0.1985021978616714,0.1110819876194,"[2.9487218856811523, 4.639530181884766]","[[0.0, 15.98624038696289], [15.98624038696289, 0.0]]","[0.24675756692886353, 0.20113015174865723]","[0.11108198761940002, 0.11108198761940002]","[[0.0, 0.11108198761940002], [0.11108198761940002, 0.0]]","[[0.0, 0.11108198761940002], [0.11108198761940002, 0.0]]","[0.35942086577415466, 0.3241790533065796]","[[0.0, 0.3303992450237274], [0.3303992450237274, 0.0]]",False,0.0,0.128566026687622,10.0,0.35942086577415466,0.3241790533065796
deepsatflow.6aru_final_chain_a_domain_3_l147_s945609_mpnn1,weak,true,high,14.011977225672876,"[""BindCraft""]",deepsatflow.6aru_final_chain_a_domain_3_l147_s945609_mpnn1,deepsatflow.6aru_final_chain_a_domain_3_l147_s945609_mpnn1,41.2876091003418,4.0902862548828125,0.2938434183597564,0.1322769373655319,"[0.363022118806839, 4.7612762451171875]","[[0.0, 15.181571006774902], [15.181571006774902, 0.0]]","[0.9313647150993347, 0.20005373656749725]","[0.13227693736553192, 0.13227693736553192]","[[0.0, 0.13227693736553192], [0.13227693736553192, 0.0]]","[[0.0, 0.13227693736553192], [0.13227693736553192, 0.0]]","[0.8067491054534912, 0.31442850828170776]","[[0.0, 0.41287609934806824], [0.41287609934806824, 0.0]]",False,0.0,0.1645902395248413,10.0,0.8067491054534912,0.31442850828170776
aswini.seed1,none,false,high,10.236850885668275,"[""Custom generative"",""Custom surrogate""]",aswini.seed1,aswini.seed1,33.07537841796875,4.999780654907227,0.1933957636356353,0.1101535782217979,"[3.0210397243499756, 4.768885135650635]","[[0.0, 17.72494888305664], [17.72494888305664, 0.0]]","[0.15429529547691345, 0.1936635971069336]","[0.11015357822179794, 0.11015357822179794]","[[0.0, 0.11015357822179794], [0.11015357822179794, 0.0]]","[[0.0, 0.11015357822179794], [0.11015357822179794, 0.0]]","[0.36260315775871277, 0.3281514048576355]","[[0.0, 0.33075380325317383], [0.33075380325317383, 0.0]]",False,0.0,0.1268020272254943,10.0,0.36260315775871277,0.3281514048576355
minji.lee.111,none,false,high,23.11533139074202,"[""Custom ensemble/diffusion""]",minji.lee.111,minji.lee.111,33.68013381958008,4.796915531158447,0.2013873308897018,0.1242505609989166,"[1.235914945602417, 4.7946248054504395]","[[0.0, 15.483756065368652], [15.483756065368652, 0.0]]","[0.5320308804512024, 0.20341014862060547]","[0.12425056099891663, 0.12425056099891663]","[[0.0, 0.12425056099891663], [0.12425056099891663, 0.0]]","[[0.0, 0.12425056099891663], [0.12425056099891663, 0.0]]","[0.536558210849762, 0.3144945204257965]","[[0.0, 0.33680132031440735], [0.33680132031440735, 0.0]]",False,0.0,0.1396779119968414,10.0,0.536558210849762,0.3144945204257965
allongoldberg.3_52_1_refined,none,false,high,13.305687600644122,"[""Rosetta""]",allongoldberg.3_52_1_refined,allongoldberg.3_52_1_refined,35.703216552734375,4.689689636230469,0.1923484206199646,0.11104566603899,"[0.61573326587677, 4.829848289489746]","[[0.0, 17.071041107177734], [17.071041107177734, 0.0]]","[0.6542366743087769, 0.1939769983291626]","[0.11104566603899002, 0.11104566603899002]","[[0.0, 0.11104566603899002], [0.11104566603899002, 0.0]]","[[0.0, 0.11104566603899002], [0.11104566603899002, 0.0]]","[0.6608220338821411, 0.32622677087783813]","[[0.0, 0.3570321798324585], [0.3570321798324585, 0.0]]",False,0.0,0.1273062229156494,10.0,0.6608220338821411,0.32622677087783813
qxy615.s1_rfd_base_46_94,none,false,high,13.146108595008052,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",qxy615.s1_rfd_base_46_94,qxy615.s1_rfd_base_46_94,34.19004821777344,4.62640905380249,0.1937391012907028,0.1418017297983169,"[0.8985669612884521, 4.689253807067871]","[[0.0, 16.645963668823242], [16.645963668823242, 0.0]]","[0.5486845970153809, 0.19129768013954163]","[0.14180172979831696, 0.14180172979831696]","[[0.0, 0.14180172979831696], [0.14180172979831696, 0.0]]","[[0.0, 0.14180172979831696], [0.14180172979831696, 0.0]]","[0.5820415616035461, 0.3155367970466614]","[[0.0, 0.341900497674942], [0.341900497674942, 0.0]]",False,0.0,0.1521892100572586,10.0,0.5820415616035461,0.3155367970466614
elian.elian2,none,false,high,12.962525040257647,"[""Custom ensemble/diffusion""]",elian.elian2,elian.elian2,36.3187370300293,4.409022331237793,0.2286348193883896,0.2875008881092071,"[0.7657367587089539, 4.6429901123046875]","[[0.0, 15.97879409790039], [15.97879409790039, 0.0]]","[0.7022455930709839, 0.19653093814849854]","[0.28750088810920715, 0.28750088810920715]","[[0.0, 0.28750088810920715], [0.28750088810920715, 0.0]]","[[0.0, 0.28750088810920715], [0.28750088810920715, 0.0]]","[0.6758142113685608, 0.31268763542175293]","[[0.0, 0.36318737268447876], [0.36318737268447876, 0.0]]",False,0.0,0.2757276892662048,10.0,0.6758142113685608,0.31268763542175293
klima.jason.8hgo_design_4yyaf_0_0,none,false,high,10.105766577739324,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",klima.jason.8hgo_design_4yyaf_0_0,klima.jason.8hgo_design_4yyaf_0_0,36.92508316040039,4.566603660583496,0.2058902978897094,0.1196563094854354,"[2.1791741847991943, 4.52804708480835]","[[0.0, 16.601224899291992], [16.601224899291992, 0.0]]","[0.3517155945301056, 0.2121087908744812]","[0.11965630948543549, 0.11965630948543549]","[[0.0, 0.11965630948543549], [0.11965630948543549, 0.0]]","[[0.0, 0.11965630948543549], [0.11965630948543549, 0.0]]","[0.47492775321006775, 0.3454054296016693]","[[0.0, 0.3692508339881897], [0.3692508339881897, 0.0]]",False,0.0,0.1369031071662902,10.0,0.47492775321006775,0.3454054296016693
enzo.morro.design_0_n_0_mpnn_1.117_plddt_0.713_i_ptm_0.082_i_pae_27.542_rmsd_25.669,none,false,high,26.30737756371316,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",enzo.morro.design_0_n_0_mpnn_1.117_plddt_0.713_i_ptm_0.082_i_pae_27.542_rmsd_25.669,enzo.morro.design_0_n_0_mpnn_1.117_plddt_0.713_i_ptm_0.082_i_pae_27.542_rmsd_25.669,40.32705307006836,4.321839809417725,0.2824321389198303,0.1250354498624801,"[0.8447197079658508, 4.783017635345459]","[[0.0, 16.230836868286133], [16.230836868286133, 0.0]]","[0.7344915866851807, 0.20527119934558868]","[0.12503544986248016, 0.12503544986248016]","[[0.0, 0.12503544986248016], [0.12503544986248016, 0.0]]","[[0.0, 0.12503544986248016], [0.12503544986248016, 0.0]]","[0.6759471893310547, 0.3261464536190033]","[[0.0, 0.40327054262161255], [0.40327054262161255, 0.0]]",False,0.0,0.1565147936344146,10.0,0.6759471893310547,0.3261464536190033
enzo.morro.design_0_n_1_mpnn_1.085_plddt_0.817_i_ptm_0.076_i_pae_28.084_rmsd_25.372,none,false,high,26.35974326708901,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",enzo.morro.design_0_n_1_mpnn_1.085_plddt_0.817_i_ptm_0.076_i_pae_28.084_rmsd_25.372,enzo.morro.design_0_n_1_mpnn_1.085_plddt_0.817_i_ptm_0.076_i_pae_28.084_rmsd_25.372,39.40615081787109,4.442223072052002,0.2880892157554626,0.160520002245903,"[0.7788665890693665, 4.923629283905029]","[[0.0, 15.704463005065918], [15.704463005065918, 0.0]]","[0.7527249455451965, 0.19948939979076385]","[0.16052000224590302, 0.16052000224590302]","[[0.0, 0.16052000224590302], [0.16052000224590302, 0.0]]","[[0.0, 0.16052000224590302], [0.16052000224590302, 0.0]]","[0.6837350726127625, 0.31249406933784485]","[[0.0, 0.39406150579452515], [0.39406150579452515, 0.0]]",False,0.0,0.1860338449478149,10.0,0.6837350726127625,0.31249406933784485
akash.arunabharathi.design4,none,false,high,26.32161163899287,"[""Custom ensemble/diffusion""]",akash.arunabharathi.design4,akash.arunabharathi.design4,38.4443359375,4.264213562011719,0.1969820111989975,0.1129577234387397,"[1.1074328422546387, 4.438061237335205]","[[0.0, 17.810997009277344], [17.810997009277344, 0.0]]","[0.4189160168170929, 0.20047540962696075]","[0.11295772343873978, 0.11295772343873978]","[[0.0, 0.11295772343873978], [0.11295772343873978, 0.0]]","[[0.0, 0.11295772343873978], [0.11295772343873978, 0.0]]","[0.5852720737457275, 0.3383701741695404]","[[0.0, 0.38444337248802185], [0.38444337248802185, 0.0]]",False,0.0,0.1297625750303268,10.0,0.5852720737457275,0.3383701741695404
